,Etapa,Componente,Rede,Código da CREDE,CREDE,Código do Município,Município,Código da Escola,Escola,Edição,Proficiência Média,Desvio Padrão,Indicação do Padrão de Desempenho,% Não Alfabetizado,% Alfabetização Incompleta,% Intermediário (2º Ano),% Suficiente,% Desejável,% Muito Crítico,% Crítico,% Intermediário,% Adequado,Nº de Alunos Previstos,Nº de Alunos Avaliados,Participação (%)
225329,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23079495,ADAHIL BARRETO CAVALCANTE EEFM,2008,237.235162775426,45.7404767109016,Crítico,,,,,,40.8333333333333,35.8333333333333,21.6666666666667,1.66666666666667,224,120,53.5714285714286
225330,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23079533,ALBANIZA ROCHA SARASATE EEFM,2008,218.378614224941,45.5430406170404,Muito Crítico,,,,,,60.0,22.0,18.0,0.0,121,50,41.3223140495868
225331,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2304285,Eusébio,23064323,ANA BEZERRA DE SA EEFM,2008,238.965352989522,45.4699834179614,Crítico,,,,,,40.5172413793103,35.3448275862069,21.8390804597701,2.29885057471264,430,348,80.9302325581395
225332,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23081945,ANCHIETA COLEGIO ESTADUAL,2008,226.762635195879,46.2000873477743,Crítico,,,,,,49.8084291187739,33.7164750957854,15.3256704980843,1.14942528735632,416,261,62.7403846153846
225333,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23249676,ANTONIO LUIZ COELHO EEFM,2008,241.84183169073,38.8422003637819,Crítico,,,,,,38.5714285714286,40.7142857142857,20.7142857142857,0.0,173,140,80.9248554913295
225334,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23081988,ANTONIO MARQUES DE ABREU EEFM,2008,211.009197267862,37.3890936015193,Muito Crítico,,,,,,64.6153846153846,33.8461538461538,1.53846153846154,0.0,78,65,83.3333333333333
225335,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23079649,ANTONIO MARTINS FILHO - EEFM PROFESSOR,2008,220.15648756221,45.7676325239662,Muito Crítico,,,,,,51.8867924528302,35.8490566037736,11.3207547169811,0.943396226415094,333,212,63.6636636636637
225336,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23062126,BRANCA CARNEIRO DE MENDONCA EEFM,2008,239.193040900019,45.0703606290475,Crítico,,,,,,38.4401114206128,38.7186629526462,20.3342618384401,2.50696378830084,484,359,74.1735537190083
225337,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23185112,CAIC SENADOR CARLOS JEREISSATI EEFM,2008,239.07211974584,42.1855761522265,Crítico,,,,,,34.6938775510204,41.8367346938776,21.4285714285714,2.04081632653061,154,98,63.6363636363636
225338,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23079851,CARNEIRO DE MENDONCA EEFM,2008,230.576719315725,38.125903498169,Crítico,,,,,,44.9275362318841,44.9275362318841,8.69565217391304,1.44927536231884,93,69,74.1935483870968
225339,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23079959,CLODOALDO PINTO EEFM PROF,2008,232.68882367562,37.1271082198189,Crítico,,,,,,41.5841584158416,50.4950495049505,7.92079207920792,0.0,235,101,42.9787234042553
225340,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23236353,COLEGIO ESTADUAL LICEU DE CAUCAIA,2008,236.187469140914,45.8742941607548,Crítico,,,,,,47.1153846153846,32.2115384615385,14.9038461538462,5.76923076923077,294,208,70.7482993197279
225341,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23080132,EDMILSON PINHEIRO EEFM,2008,249.024983944689,44.7130948354466,Crítico,,,,,,28.4722222222222,43.0555555555556,24.3055555555556,4.16666666666667,158,144,91.1392405063291
225342,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23062312,EDSON CORREA EEFM,2008,237.664534734853,43.2647824002982,Crítico,,,,,,41.7670682730924,39.3574297188755,16.0642570281125,2.81124497991968,354,249,70.3389830508475
225343,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,23083492,EE F M CRISPIANA DE ALBUQUERQUE,2008,227.767479682072,46.2868121848938,Crítico,,,,,,47.0046082949309,36.8663594470046,14.7465437788018,1.38248847926267,268,217,80.9701492537313
225344,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2306256,Itaitinga,23244992,EE M ANTONIO GERALDO DE LIMA,2008,235.291547321151,40.6876237549818,Crítico,,,,,,40.5940594059406,41.5841584158416,17.3267326732673,0.495049504950495,351,202,57.5498575498575
225345,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,23083476,EEFM CASIMIRO LEITE DE OLIVEIRA,2008,219.782788912517,42.2254986227033,Muito Crítico,,,,,,55.7692307692308,35.5769230769231,7.69230769230769,0.961538461538462,178,104,58.4269662921348
225346,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2301000,Aquiraz,23061693,EEFM CEL OSVALDO STUDART,2008,221.793026336083,38.4162165749851,Muito Crítico,,,,,,52.2727272727273,40.9090909090909,4.54545454545455,2.27272727272727,64,44,68.75
225347,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2301000,Aquiraz,23060948,EEFM DE AQUIRAZ,2008,217.980001115989,39.0764392632129,Muito Crítico,,,,,,57.6923076923077,34.6153846153846,7.69230769230769,0.0,152,104,68.4210526315789
225348,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23190337,EEFM DOM ALOISIO LORSCHEIDER,2008,212.381037759054,49.2474553767182,Muito Crítico,,,,,,63.6363636363636,20.4545454545455,15.9090909090909,0.0,60,44,73.3333333333333
225349,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23081830,EEFM JOSE DE BORBA VASCONCELOS,2008,234.437969340066,43.7736028716278,Crítico,,,,,,41.025641025641,38.4615384615385,17.9487179487179,2.56410256410256,119,39,32.7731092436975
225350,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,23083794,EEFM PROF? LUIZA DE TEODORO VIEIRA,2008,220.733823255023,48.4511295283071,Muito Crítico,,,,,,53.4090909090909,31.8181818181818,13.6363636363636,1.13636363636364,98,88,89.7959183673469
225351,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23063076,EEFM ROTARY CLUB S?O MIGUEL,2008,213.326611255145,34.7273683903816,Muito Crítico,,,,,,66.0,30.0,4.0,0.0,100,50,50.0
225352,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2301000,Aquiraz,23061545,EEFM TELINA MATOS PIRES,2008,233.043635171144,47.3479410482186,Crítico,,,,,,51.3888888888889,24.3055555555556,21.5277777777778,2.77777777777778,151,144,95.364238410596
225353,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23063599,EEFM VICENTE ARRUDA,2008,243.184488136286,39.3761290377324,Crítico,,,,,,28.3582089552239,52.2388059701493,17.910447761194,1.49253731343284,121,67,55.3719008264463
225354,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23223081,EEM RUI BARBOSA,2008,216.262684632764,44.9278925664679,Muito Crítico,,,,,,59.2307692307692,29.2307692307692,10.0,1.53846153846154,188,130,69.1489361702128
225355,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23062347,ELIEZER DE FREITAS GUIMAR?ES EEFM,2008,211.766568187019,55.7017382674387,Muito Crítico,,,,,,62.5806451612903,19.3548387096774,14.8387096774194,3.2258064516129,192,155,80.7291666666667
225356,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23081783,ENOE BRANDAO SANFORD EEFM,2008,243.184078495035,43.4283832318794,Crítico,,,,,,37.5,37.5,21.875,3.125,131,64,48.8549618320611
225357,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,23083549,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DEPUTADO FAUSTO AGUIAR ARRUDA,2008,228.638299773478,53.3024737183749,Crítico,,,,,,46.9387755102041,28.5714285714286,24.4897959183673,0.0,101,49,48.5148514851485
225358,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2304954,Guaíuba,23078901,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO JOSE TRIST?O FILHO,2008,222.626070223758,41.6991713822311,Muito Crítico,,,,,,56.25,32.6923076923077,10.0961538461538,0.961538461538462,287,208,72.4738675958188
225359,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23083255,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO LUIZ GIR?O,2008,229.426225793676,44.0023804913842,Crítico,,,,,,48.2142857142857,33.9285714285714,17.8571428571429,0.0,132,112,84.8484848484848
225360,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23081996,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO SANTA RITA,2008,249.7722309847,45.151800436157,Crítico,,,,,,33.8709677419355,30.6451612903226,33.8709677419355,1.61290322580645,83,62,74.6987951807229
225361,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23241314,EUDES VERAS EEM PROFA,2008,236.506960294846,51.166807009963,Crítico,,,,,,38.953488372093,37.2093023255814,19.1860465116279,4.65116279069767,263,172,65.3992395437262
225362,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307700,Maranguape,23082160,EUNICE WEAVER EEFM,2008,240.223078665265,43.1232133989051,Crítico,,,,,,37.037037037037,42.5925925925926,18.5185185185185,1.85185185185185,68,54,79.4117647058823
225363,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23080370,FLAVIO PONTE EEFM PROFESSOR,2008,240.185017321338,46.7651485804633,Crítico,,,,,,38.9312977099237,36.6412213740458,20.6106870229008,3.81679389312977,443,262,59.1422121896163
225364,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23180226,FRANCISCA ESTRELA TORQUATO FIRMEZA EEFM CAIC - PROF?,2008,220.573681864563,40.6697345211673,Muito Crítico,,,,,,54.0983606557377,37.7049180327869,8.19672131147541,0.0,98,61,62.2448979591837
225365,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23080841,GOV LUIZ DE GONZAGA FONSECA MOTA EEFM,2008,212.174283935687,43.4999557348393,Muito Crítico,,,,,,64.2857142857143,26.1904761904762,9.52380952380952,0.0,60,42,70.0
225366,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23062703,JOSE ALEXANDRE EEFM,2008,227.417374446222,43.3778986197343,Crítico,,,,,,49.7777777777778,35.1111111111111,14.6666666666667,0.444444444444444,335,225,67.1641791044776
225367,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23062720,JOSE MARIA PONTES DA ROCHA EEFM,2008,220.764962482789,40.858986731706,Muito Crítico,,,,,,57.6923076923077,32.6923076923077,9.61538461538461,0.0,246,156,63.4146341463415
225368,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23080710,JOSE MILTON DE VASCONCELOS DIAS EEFM,2008,239.957922659289,44.8522242284729,Crítico,,,,,,35.7798165137615,44.0366972477064,17.4311926605505,2.75229357798165,286,218,76.2237762237762
225369,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23062738,JOSE SARNEY EEFM PRES,2008,229.508075182532,48.5485850028279,Crítico,,,,,,42.8571428571429,38.6243386243386,15.8730158730159,2.64550264550265,271,189,69.7416974169742
225370,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23223030,LICEU DE MARACANAU,2008,267.942718591192,45.9999410492684,Crítico,,,,,,18.9189189189189,33.3333333333333,36.3363363363363,11.4114114114114,430,333,77.4418604651163
225371,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2304285,Eusébio,23064510,MANUEL FERREIRA DA SILVA EEFM,2008,242.473722316122,40.5083033080433,Crítico,,,,,,35.2112676056338,40.8450704225352,21.1267605633803,2.8169014084507,142,71,50.0
225372,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2307650,Maracanaú,23081007,MARIO LIMA EEFM TENENTE,2008,257.119428359135,43.3950694838362,Crítico,,,,,,25.3731343283582,38.8059701492537,30.3482587064677,5.4726368159204,288,201,69.7916666666667
225373,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,23083816,MIRIAN PORTO MOTA EEF,2008,218.986019694057,38.6486028405717,Muito Crítico,,,,,,50.0,42.3076923076923,7.69230769230769,0.0,80,52,65.0
225374,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23063181,NOELIA ALENCAR,2008,211.153361118636,50.2988245582268,Muito Crítico,,,,,,73.6842105263158,15.7894736842105,10.5263157894737,0.0,39,19,48.7179487179487
225375,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2306256,Itaitinga,23076194,PERBOYRE E SILVA EEFM,2008,229.890347039054,39.1662470485177,Crítico,,,,,,35.0,60.0,0.0,5.0,29,20,68.9655172413793
225376,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2309706,Pacatuba,23083654,RAIMUNDO DE CARVALHO LIMA EEFM DES,2008,198.21142193648,41.9137377010999,Muito Crítico,,,,,,76.6666666666667,18.3333333333333,5.0,0.0,67,60,89.5522388059701
225377,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2301000,Aquiraz,23061499,RDO TOMAZ EEFM,2008,211.571465300532,43.4836743947572,Muito Crítico,,,,,,67.4157303370787,21.9101123595506,10.1123595505618,0.561797752808989,249,178,71.4859437751004
225378,3ª Série Ensino Médio,Língua Portuguesa,Estadual,1,MARACANAU,2303709,Caucaia,23063505,ROMEU DE CASTRO MENEZES EEFM,2008,206.81161226063,50.7351031166308,Muito Crítico,,,,,,64.6408839779006,23.7569060773481,11.6022099447514,0.0,333,181,54.3543543543543
225379,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312403,São Gonçalo do Amarante,23041412,ADELINO ALCANTARA FILHO EEFM,2008,230.100058691118,40.8476513493256,Crítico,,,,,,52.2388059701493,29.8507462686567,17.910447761194,0.0,93,67,72.0430107526882
225380,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2300754,Amontada,23034009,AMONTADA EEFM,2008,250.274132931119,44.3815838414129,Crítico,,,,,,30.3921568627451,34.3137254901961,31.3725490196078,3.92156862745098,122,102,83.6065573770492
225381,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306306,Itapajé,23041811,ANTO CUSTODIO DE MESQUITA EEFM,2008,236.499626439358,38.9730539263783,Crítico,,,,,,39.1666666666667,45.0,15.8333333333333,0.0,133,120,90.2255639097744
225382,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306405,Itapipoca,23036010,COLEGIO ESTADUAL JOAQUIM MAGALHAES,2008,226.951108399184,44.4710000136581,Crítico,,,,,,49.8920086393089,35.2051835853132,13.3909287257019,1.51187904967603,597,463,77.5544388609715
225383,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313500,Trairi,23039027,EE F M FURTUNATO SEVERIANO DA COSTA,2008,215.731151364346,43.044532414414,Muito Crítico,,,,,,64.0625,21.875,14.0625,0.0,98,64,65.3061224489796
225384,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306405,Itapipoca,23036273,EEFM CORONEL MURILO SERPA,2008,226.994079647253,43.5423839810534,Crítico,,,,,,51.2465373961219,32.9639889196676,13.8504155124654,1.93905817174515,429,361,84.1491841491842
225385,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312403,São Gonçalo do Amarante,23041510,EEFM EDITE ALCANTARA MOTA,2008,234.353826540367,44.3438801947329,Crítico,,,,,,40.5172413793103,41.3793103448276,17.2413793103448,0.862068965517241,174,116,66.6666666666667
225386,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2310258,Paraipaba,23040629,EEFM FLAVIO GOMES GRANGEIRO,2008,226.667916107222,42.8978773037322,Crítico,,,,,,54.8387096774194,32.258064516129,8.60215053763441,4.3010752688172,111,93,83.7837837837838
225387,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306405,Itapipoca,23038004,EEFM HILDEBERTO BARROSO,2008,236.029004875586,43.0038728741429,Crítico,,,,,,40.5405405405405,40.5405405405405,16.2162162162162,2.7027027027027,127,111,87.4015748031496
225388,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2300754,Amontada,23034190,EEFM LUIZ DE GONZAGA FONSECA MOTA,2008,214.517272726901,40.7758058412534,Muito Crítico,,,,,,63.5826771653543,27.1653543307087,8.26771653543307,0.984251968503937,572,508,88.8111888111888
225389,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313807,Uruburetama,23044039,EEFM MATILDE RODRIGUES VASCONCELOS,2008,239.853279654582,47.4468806891826,Crítico,,,,,,40.0,40.0,15.2380952380952,4.76190476190476,126,105,83.3333333333333
225390,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306405,Itapipoca,23036710,EEFM NOSSA SENHORA DA ASSUNC?O,2008,221.152113643635,41.0053256686932,Muito Crítico,,,,,,55.3333333333333,32.0,12.0,0.666666666666667,169,150,88.7573964497041
225391,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313500,Trairi,23038861,EEFM RAIMUNDO NONATO RIBEIRO,2008,233.619492655564,42.5182441381268,Crítico,,,,,,40.6593406593407,42.8571428571429,15.3846153846154,1.0989010989011,129,91,70.5426356589147
225392,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2308377,Miraíma,23022060,EEFM VICENTE ANTENOR FERREIRA GOMES,2008,222.820760881322,38.4037487612535,Muito Crítico,,,,,,59.0909090909091,31.8181818181818,7.57575757575758,1.51515151515152,81,66,81.4814814814815
225393,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312403,São Gonçalo do Amarante,23041404,EEFM WALDEMAR ALCANTARA,2008,238.102221189887,40.3759526998816,Crítico,,,,,,37.6506024096386,43.0722891566265,18.0722891566265,1.20481927710843,356,332,93.2584269662921
225394,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313500,Trairi,23254068,EEM MARIA CELESTE DE AZEVEDO PORTO,2008,235.623985112729,41.3193068554179,Crítico,,,,,,39.8876404494382,42.6966292134831,15.1685393258427,2.24719101123596,231,178,77.0562770562771
225395,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2310258,Paraipaba,23040491,ENGENHEIRO ARGEU ROMERO EEFM,2008,225.969627875392,41.6733578422959,Crítico,,,,,,48.3870967741936,37.7880184331797,12.9032258064516,0.921658986175115,251,217,86.4541832669323
225396,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306405,Itapipoca,23035684,ESCOLA ANASTACIO ALVES BRAGA (E E F M),2008,222.543661176064,44.300302814696,Muito Crítico,,,,,,57.4468085106383,30.8510638297872,10.1063829787234,1.59574468085106,221,188,85.0678733031674
225397,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313757,Umirim,23043130,ESCOLA DE ENSINO FUND E MEDIO JOSE PINTO BRANDAO,2008,227.428466898094,38.7935737627069,Crítico,,,,,,46.9465648854962,43.8931297709924,7.25190839694656,1.90839694656489,277,262,94.5848375451263
225398,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312403,São Gonçalo do Amarante,23041030,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO ADELINO CUNHA ALCANTARA,2008,234.883386721296,43.8251424874802,Crítico,,,,,,38.3838383838384,40.4040404040404,19.1919191919192,2.02020202020202,112,99,88.3928571428571
225399,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306306,Itapajé,23041790,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO ADRIANO NOBRE,2008,238.141977917678,40.9183146862524,Crítico,,,,,,34.9514563106796,50.4854368932039,13.5922330097087,0.970873786407767,136,103,75.7352941176471
225400,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313351,Tejuçuoca,23046490,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO DEPUTADO FERNANDO MOTA,2008,236.359455550925,44.5851935791902,Crítico,,,,,,45.1612903225806,32.258064516129,21.2903225806452,1.29032258064516,184,155,84.2391304347826
225401,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2310209,Paracuru,23040181,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO HERMINIO BARROSO,2008,241.700221061952,42.8378909020905,Crítico,,,,,,35.3951890034364,41.9243986254296,20.6185567010309,2.06185567010309,319,291,91.2225705329154
225402,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313559,Tururu,23042877,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO LUIZA BEZERRA DE FARIAS,2008,226.496599938249,39.3649276539279,Crítico,,,,,,52.2448979591837,35.5102040816327,11.4285714285714,0.816326530612245,266,245,92.1052631578947
225403,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2300903,Apuiarés,23044560,ESCOLA DE ENSINO FUNDAMENTAL E MEDIO S?O SEBASTIAO,2008,229.68932961948,43.8568720848628,Crítico,,,,,,47.1910112359551,37.6404494382022,11.2359550561798,3.93258426966292,194,178,91.7525773195876
225404,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2310704,Pentecoste,23045230,ETELVINA GOMES BEZERRA EEFM,2008,218.545654085665,42.2197504528845,Muito Crítico,,,,,,60.2459016393443,28.2786885245902,9.83606557377049,1.63934426229508,264,244,92.4242424242424
225405,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2308377,Miraíma,23021772,JOSEFA BRAGA BARROSO EEFM,2008,239.868097998317,40.1746662080117,Crítico,,,,,,40.0,38.75,21.25,0.0,119,80,67.2268907563025
225406,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313807,Uruburetama,23043660,MONS ANTERO J DE LIMA EEFM,2008,223.180979019112,44.4245407407173,Muito Crítico,,,,,,55.7894736842105,30.5263157894737,12.1052631578947,1.57894736842105,229,190,82.9694323144105
225407,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2306306,Itapajé,23041854,MONSENHOR CATAO PORFIRIO SAMPAIO EEFM,2008,243.718084788081,43.9558857205263,Crítico,,,,,,35.7859531772575,38.4615384615385,23.4113712374582,2.34113712374582,375,299,79.7333333333333
225408,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313500,Trairi,23040017,PADRE RODOLFO FERREIRA DA CUNHA,2008,216.825267730901,37.821058400716,Muito Crítico,,,,,,58.9887640449438,34.2696629213483,6.17977528089888,0.561797752808989,205,178,86.8292682926829
225409,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2313500,Trairi,23206233,PIO RODRIGUES CENTRO EDUC,2008,254.411497481148,45.3570241395118,Crítico,,,,,,23.134328358209,44.7761194029851,25.3731343283582,6.71641791044776,169,134,79.2899408284024
225410,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2310209,Paracuru,23040297,PROFESSORA MARIA LUIZA SABOIA RIBEIRO - EEFM,2008,217.168438728179,38.3653893183746,Muito Crítico,,,,,,59.3984962406015,32.3308270676692,8.27067669172932,0.0,150,133,88.6666666666667
225411,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312601,São Luís do Curu,23046449,SABINO NUNES DA SILVA EEFM,2008,225.009794901735,45.4025501926913,Crítico,,,,,,52.8985507246377,31.8840579710145,13.0434782608696,2.17391304347826,157,138,87.8980891719745
225412,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2310704,Pentecoste,23045493,TABELIAO JOSE RIBEIRO GUIMARAES,2008,231.38103154915,41.5640720925116,Crítico,,,,,,46.8253968253968,38.8888888888889,13.8888888888889,0.396825396825397,300,252,84.0
225413,3ª Série Ensino Médio,Língua Portuguesa,Estadual,2,ITAPIPOCA,2312601,São Luís do Curu,23046457,UBIRATAN DINIZ AGUIAR EEF,2008,243.957841915641,43.6725612959365,Crítico,,,,,,36.1111111111111,38.8888888888889,22.2222222222222,2.77777777777778,47,36,76.5957446808511
225414,3ª Série Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2308906,Morrinhos,23008300,CARMINHA VASCONCELOS EEFM,2008,256.607964974604,47.1875170684579,Crítico,,,,,,27.8846153846154,35.5769230769231,28.8461538461538,7.69230769230769,138,104,75.3623188405797
225415,3ª Série Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2302305,Bela Cruz,23002115,EE F M PROF? MARIETA SANTOS,2008,231.673084257594,41.3933441981371,Crítico,,,,,,44.4866920152091,38.7832699619772,14.828897338403,1.90114068441065,316,263,83.2278481012658
225416,3ª Série Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2306553,Itarema,23006307,EEM LUZIA ARAUJO BARROS,2008,238.281695739873,43.420190118088,Crítico,,,,,,40.0584795321637,40.3508771929825,15.7894736842105,3.80116959064327,360,342,95.0
225417,3ª Série Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2304251,Cruz,23004258,FCO DA CRUZ EEFM S?O,2008,252.487253924168,42.6203098186598,Crítico,,,,,,26.953125,43.359375,25.0,4.6875,334,256,76.6467065868264
225418,3ª Série Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2307254,Jijoca de Jericoacoara,23007036,JOSE TEIXEIRA DE ALBUQUERQUE EEFM,2008,253.380619162097,40.6483445558043,Crítico,,,,,,25.6756756756757,45.2702702702703,22.2972972972973,6.75675675675676,167,148,88.622754491018
225419,3ª Série Ensino Médio,Língua Portuguesa,Estadual,3,ACARAU,2302305,Bela Cruz,23272317,JULIO FRANCA EEM,2008,245.956372780851,34.883556897307,Crítico,,,,,,20.8333333333333,58.3333333333333,16.6666666666667,4.16666666666667,27,24,88.8888888888889
